lat,lon,x,y,faa,height
-67.5995377,-62.9397904,-2194347.97,1120982.3,13.22,11027.19
-67.5012751,-63.0135924,-2205663.98,1123182.91,13.58,11024.06
-67.4031414,-63.086974,-2216971.31,1125367.56,14.76,11030.11
-67.3053098,-63.15908,-2228235.57,1127560.94,14.53,11024.96
-67.2075324,-63.2305261,-2239493.62,1129752.42,13.57,11024.49
-67.1098159,-63.3023165,-2250764.51,1131902.6,14.43,11028.64
-67.0119246,-63.3727488,-2262038.34,1134090.41,15.8,11024.82
-66.9139205,-63.4426143,-2273324.41,1136282.05,16.39,11028.66
-66.8157563,-63.5124063,-2284637.24,1138460.51,14.55,11030.28
-66.7174921,-63.5819982,-2295968.25,1140627.81,12.49,11034.96
-66.619097,-63.6509421,-2307311.62,1142803.6,12.67,11032.67
-66.5205091,-63.7185261,-2318659.33,1145020.12,17.65,11034.99
-66.4219381,-63.7860986,-2330016.97,1147212.77,31.41,11037.79
-66.3234673,-63.853216,-2341367.14,1149395.51,52.82,11035.04
-66.2248058,-63.9195588,-2352732.92,1151596.24,79.29,11041.19
-66.1260648,-63.9856542,-2364113.55,1153788.05,109.91,11038.81
-66.0271181,-64.0518215,-2375528.3,1155964.07,121.56,11042.52
-65.9279318,-64.1171041,-2386961.34,1158165.71,113.71,11044.06
-65.828394,-64.1820072,-2398434.28,1160377.78,88.96,11046.89
-65.7289288,-64.2466299,-2409905.82,1162575.31,59.47,11045.91
-65.6290013,-64.3109228,-2421429.59,1164786.88,33.12,11044.57
-65.5289896,-64.3750949,-2432971.23,1166985.09,23.7,11051.64
-65.4285926,-64.4381059,-2444540.35,1169229.12,22.81,11056.11
-65.3281986,-64.5014337,-2456127.29,1171437.18,23.96,11058.74
-65.2276164,-64.5642807,-2467735.36,1173652.76,23.82,11057.96
-65.1269453,-64.6268992,-2479359.52,1175860.32,21.32,11062.13
-69.1843718,-63.3809601,-2043582.2,1024199.27,-47.83,644.5
-69.2223586,-63.5127208,-2042118.5,1017596.69,-20.56,903.94
-69.2592016,-63.6406334,-2040682.74,1011200.5,0.13,1094.98
-65.5208375,-61.5692346,-2373742.38,1285125.43,20.02,1210.29
-65.5748834,-61.65813,-2370331.94,1278527.49,28.0,1201.26
-65.6352239,-61.7582612,-2366527.71,1271141.51,20.29,1202.36
-65.700008,-61.866255,-2362434.91,1263211.4,7.53,1205.01
-65.7641918,-61.9741386,-2358379.89,1255338.6,0.62,1480.86
-65.8198791,-62.0679384,-2354849.95,1248516.51,-8.16,1867.77
-65.8764977,-62.1629904,-2351238.87,1241609.23,-10.99,1855.61
-65.9358672,-62.2649299,-2347484.83,1234290.6,-5.75,1855.99
-65.9973208,-62.3704026,-2343579.8,1226735.83,11.68,1854.89
-65.8088952,-64.510613,-2407046.55,1147555.06,24.28,2459.39
-65.7278226,-64.5356281,-2415852.47,1150459.05,8.88,2462.26
-65.6470782,-64.5541125,-2424498.69,1153617.08,15.32,2458.26
-65.5669144,-64.5493826,-2432621.22,1157728.21,6.24,2456.77
-65.4897848,-64.5049975,-2439629.72,1163382.49,6.03,2454.74
-69.0205171,-63.9665145,-2070461.87,1011330.05,33.05,11443.67
-68.917247,-64.0387872,-2082158.06,1013792.06,41.24,11438.92
-68.8137973,-64.1115996,-2093894.83,1016216.89,37.18,11444.19
-68.7101663,-64.1833959,-2105644.77,1018661.37,25.66,11438.38
-68.6062166,-64.2544584,-2117426.73,1021122.32,19.87,11439.08
-68.5024162,-64.3261329,-2129217.29,1023527.26,14.05,11442.7
-68.3986787,-64.3951349,-2140966.42,1026002.77,9.6,11440.0
-68.295066,-64.4643138,-2152718.6,1028440.43,7.92,11438.68
-68.1913749,-64.5327912,-2164478.62,1030883.17,10.65,11435.15
-68.0873879,-64.6009917,-2176276.17,1033325.74,16.15,11436.74
-67.9831503,-64.6681697,-2188093.19,1035794.5,14.8,11438.56
-67.8789949,-64.7358601,-2199923.51,1038215.04,14.49,11443.1
-67.7748172,-64.8018672,-2211737.92,1040676.83,16.05,11441.22
-67.6706482,-64.8676135,-2223558.92,1043124.18,17.86,11440.1
-67.5664554,-64.9327805,-2235383.98,1045571.23,17.62,11442.35
-67.4623135,-64.9977603,-2247212.53,1047999.36,20.34,11444.37
-67.3581303,-65.0620297,-2259044.37,1050433.7,38.65,11445.24
-67.2539744,-65.1248518,-2270858.83,1052900.61,67.46,11443.3
-67.149595,-65.1877833,-2282710.09,1055350.84,82.04,11443.36
-67.0453399,-65.2507977,-2294562.03,1057768.85,87.36,11451.58
-66.9411449,-65.3122062,-2306389.96,1060225.62,102.43,11447.49
-66.8369871,-65.373784,-2318228.93,1062651.4,108.19,11448.98
-66.7328936,-65.4344977,-2330056.92,1065086.82,91.44,11449.26
-66.6284571,-65.4942801,-2341914.48,1067554.28,70.03,11443.6
-66.5241573,-65.5540983,-2353770.21,1069992.06,48.33,11448.52
-66.4198306,-65.6132179,-2365627.18,1072438.11,36.99,11451.57
-66.3156403,-65.6723737,-2377482.24,1074854.75,29.01,11457.46
-66.2113481,-65.7306137,-2389342.06,1077292.76,23.81,11453.25
-66.1070635,-65.7887996,-2401211.45,1079711.47,18.86,11457.38
-66.0027084,-65.8453726,-2413069.04,1082180.17,18.29,11457.55
-65.898195,-65.9021811,-2424958.71,1084625.67,19.73,11460.74
-65.7937263,-65.9586013,-2436847.65,1087064.91,23.46,11465.21
-65.6894884,-66.014606,-2448715.99,1089490.71,26.39,11463.79
-65.5850268,-66.0694671,-2460596.89,1091955.57,31.64,11461.86
-65.4804556,-66.1251695,-2472516.32,1094369.23,33.35,11464.03
-65.3755878,-66.1797291,-2484455.87,1096825.74,30.77,11472.77
-65.4922309,-66.736024,-2482814.42,1067418.75,27.47,9324.79
-65.6088246,-66.6618192,-2469273.57,1065388.44,35.28,9323.89
-65.7253614,-66.586934,-2455740.61,1063358.81,30.95,9318.73
-65.8418063,-66.5115841,-2442223.27,1061321.83,25.71,9312.49
-65.9582245,-66.4355559,-2428710.85,1059283.31,17.95,9309.86
-66.0745913,-66.3587651,-2415204.48,1057247.5,11.6,9311.33
-66.1909041,-66.2810849,-2401702.17,1055219.34,11.91,9312.23
-66.3071408,-66.2027154,-2388210.01,1053190.92,12.68,9305.42
-66.423171,-66.1235503,-2374739.63,1051172.2,15.72,9301.33
-66.5390959,-66.0439204,-2361286.68,1049144.44,18.97,9304.22
-66.6547606,-65.9637486,-2347865.79,1047117.68,34.26,9299.47
-66.7700422,-65.8831381,-2334491.56,1045093.15,70.19,9314.13
-66.88478,-65.8020053,-2321178.98,1043081.55,118.11,9291.2
-66.9994053,-65.7204678,-2307885.69,1041057.98,125.12,9270.31
-67.1135763,-65.6380731,-2294638.71,1039056.29,114.13,9297.96
-67.2272105,-65.5553057,-2281455.26,1037060.65,98.61,9298.22
-67.340361,-65.4715559,-2268318.79,1035092.7,65.94,9301.32
-67.4532221,-65.3876055,-2255223.45,1033112.09,36.06,9289.13
-67.5657944,-65.3033383,-2242167.08,1031123.36,27.6,9290.67
-67.6783598,-65.2180936,-2229108.93,1029138.82,22.94,9282.41
-67.7906688,-65.1323783,-2216083.74,1027150.06,15.21,9288.57
-67.9025338,-65.0458242,-2203104.1,1025179.97,13.04,9291.93
-68.0144079,-64.9586032,-2190126.85,1023200.04,15.1,9279.84
-68.1259059,-64.8709182,-2177194.98,1021220.55,23.81,9285.85
-68.2372794,-64.7819463,-2164268.22,1019260.4,10.25,9277.75
-68.348709,-64.6921104,-2151335.85,1017294.25,1.65,9275.08
-68.4596407,-64.6020331,-2138465.34,1015325.01,3.92,9272.88
-68.5705276,-64.5102374,-2125584.51,1013385.65,7.62,9331.68
-68.6804946,-64.4194059,-2112829.62,1011418.6,16.13,9475.22
-70.1021755,-61.1883952,-1912819.51,1052086.0,1.31,11243.79
-70.010727,-61.2829598,-1923526.04,1053843.41,3.23,11245.74
-69.9188264,-61.3771353,-1934283.23,1055607.03,4.25,11262.16
-69.8265839,-61.4705658,-1945073.74,1057383.04,2.73,11256.37
-69.7339993,-61.5636334,-1955904.65,1059158.64,3.69,11260.03
-69.6413221,-61.6556542,-1966738.71,1060944.05,8.44,11263.42
-69.5483873,-61.7473473,-1977605.44,1062723.73,13.7,11260.68
-69.4552664,-61.838563,-1988494.98,1064499.13,20.63,11265.5
-69.3621374,-61.9286972,-1999378.45,1066282.1,22.0,11270.18
-69.2691444,-62.0178776,-2010243.8,1068061.15,20.79,11274.32
-69.1762072,-62.1062718,-2021101.94,1069835.15,15.67,11277.57
-69.0830265,-62.1940718,-2031986.01,1071613.39,9.87,11277.92
-68.9895674,-62.2813308,-2042900.46,1073396.0,3.29,11276.87
-68.8958735,-62.3679589,-2053839.25,1075184.1,-1.51,11270.87
-68.8020036,-62.4540812,-2064798.85,1076970.36,-4.32,11276.62
-68.7079894,-62.539559,-2075773.45,1078758.35,-1.71,11277.85
-68.6137686,-62.6245443,-2086772.08,1080546.04,4.52,11283.52
-68.519451,-62.7088105,-2097779.45,1082336.23,10.59,11280.8
-68.4248991,-62.7925652,-2108813.17,1084128.7,13.52,11286.4
-68.3303268,-62.8755989,-2119847.83,1085920.4,12.63,11293.03
-68.2355839,-62.9580812,-2130901.61,1087713.09,11.38,11290.74
-68.1406761,-63.0395883,-2141965.82,1089522.54,9.53,11291.86
-68.0458937,-63.1204899,-2153018.29,1091320.57,8.08,11288.99
-67.9511027,-63.2008622,-2164073.8,1093111.46,6.81,11296.93
-67.8561492,-63.280679,-2175147.24,1094904.28,7.48,11306.53
-67.7613245,-63.3597395,-2186205.39,1096692.21,10.74,11311.5
-67.6666786,-63.437861,-2197239.57,1098480.19,11.84,11304.88
-67.5721612,-63.5152014,-2208257.7,1100265.25,14.04,11301.99
-67.4777679,-63.5918017,-2219260.87,1102046.49,13.45,11295.41
-67.3834671,-63.6678518,-2230255.8,1103818.55,15.79,11304.61
-67.2891738,-63.7432676,-2241249.35,1105589.28,14.93,11310.05
-67.1949432,-63.8180059,-2252235.0,1107357.98,15.98,11313.05
-67.1006374,-63.8919305,-2263223.99,1109137.27,17.1,11314.35
-67.0060882,-63.9655642,-2274243.44,1110915.15,17.42,11307.59
-66.9115577,-64.0385411,-2285259.64,1112693.32,23.91,11315.85
-66.8169129,-64.1112888,-2296294.32,1114461.56,37.29,11326.5
-66.7221504,-64.1835154,-2307342.14,1116231.87,56.69,11319.75
-66.627662,-64.2546429,-2318351.85,1118008.62,79.23,11326.31
-66.5329587,-64.3255509,-2329390.3,1119780.73,101.34,11315.79
-66.4379452,-64.3960339,-2340463.21,1121561.29,119.4,11319.9
-66.3426736,-64.4663533,-2351570.42,1123337.15,126.06,11335.74
-66.2470881,-64.5363284,-2362714.1,1125118.47,129.33,11337.84
-66.15159,-64.6056734,-2373847.59,1126897.67,115.21,11338.06
-66.0562611,-64.6742216,-2384959.12,1128678.09,77.31,11339.11
-65.9607781,-64.742531,-2396092.71,1130452.54,45.2,11340.98
-65.8651419,-64.8100548,-2407237.46,1132244.02,28.85,11349.08
-65.7694069,-64.8773897,-2418399.53,1134025.11,20.61,11355.7
-65.6733035,-64.9444145,-2429604.23,1135813.97,20.32,11361.79
-65.5768868,-65.0111018,-2440845.4,1137609.17,19.2,11360.34
-65.4802246,-65.0775861,-2452118.76,1139401.79,19.29,11368.62
-65.3833062,-65.1434579,-2463417.29,1141209.98,19.92,11369.77
-65.2863975,-65.2091361,-2474721.9,1143003.23,23.15,11371.93
-65.1893143,-65.2743847,-2486046.85,1144800.64,26.73,11377.15
-70.0858749,-61.3497187,-1917374.42,1047570.34,0.61,11324.82
-69.9880295,-61.4435314,-1928702.69,1049662.67,0.88,11314.03
-69.8901392,-61.5365607,-1940035.75,1051751.13,4.44,11320.36
-69.7921849,-61.6286981,-1951373.36,1053840.84,3.56,11321.87
-69.6941818,-61.7200624,-1962716.09,1055927.39,7.44,11321.21
-69.5963859,-61.8101767,-1974029.71,1058014.06,12.6,11321.31
-69.4985654,-61.8998182,-1985351.27,1060086.95,19.78,11323.54
-69.4007749,-61.988293,-1996662.41,1062167.6,24.55,11319.83
-69.3029266,-62.0760031,-2007979.1,1064247.2,21.48,11318.5
-69.20497,-62.1629337,-2019305.95,1066329.31,20.75,11315.91
-69.1073494,-62.2487004,-2030591.6,1068404.73,12.26,11320.4
-69.0096748,-62.3338543,-2041884.81,1070474.93,3.71,11321.11
-68.9124817,-62.4178312,-2053121.65,1072532.6,-2.05,11321.52
-68.8151255,-62.5011668,-2064376.05,1074592.72,-2.29,11312.48
-68.7177338,-62.5835394,-2075629.18,1076660.62,-1.24,11319.04
-68.6202539,-62.6653876,-2086894.42,1078723.57,5.75,11317.63
-68.5233482,-62.7460289,-2098092.64,1080772.71,11.25,11317.98
-68.4264841,-62.8258973,-2109284.96,1082820.31,14.05,11317.1
-68.3297735,-62.904977,-2120459.76,1084861.66,13.1,11313.36
-68.232877,-62.9832814,-2131651.13,1086914.1,10.99,11306.64
-68.1355974,-63.0615098,-2142892.08,1088961.89,8.98,11313.12
-68.0379851,-63.1392125,-2154169.08,1091019.25,8.31,11317.32
-67.9401751,-63.2163738,-2165468.25,1093080.09,6.76,11327.4
-67.8424887,-63.2928231,-2176753.96,1095134.84,7.56,11316.58
-67.7447236,-63.3683812,-2188043.02,1097201.01,10.62,11314.47
-67.646977,-63.4438179,-2199340.29,1099244.62,13.15,11322.04
-67.5491764,-63.5181105,-2210633.38,1101308.83,11.92,11327.37
-67.4515939,-63.5918211,-2221905.48,1103358.82,13.83,11315.35
-67.3537617,-63.6651193,-2233207.02,1105411.79,15.4,11317.35
-67.2559293,-63.7379225,-2244511.14,1107458.65,15.08,11327.3
-67.1579824,-63.8101113,-2255827.04,1109510.07,17.0,11324.33
-66.8131627,-64.0550623,-2295580.77,1116899.94,29.25,11327.7
-66.7165226,-64.1262009,-2306797.0,1118817.13,47.63,11328.19
-66.6196304,-64.1954649,-2318013.81,1120798.02,70.6,11331.93
-66.5227787,-64.2634309,-2329212.54,1122805.81,92.43,11344.52
-66.4258039,-64.3309677,-2340426.75,1124813.77,111.97,11338.08
-66.3286668,-64.3975645,-2351650.37,1126844.98,122.28,11340.73
-66.2314347,-64.4639521,-2362890.85,1128866.51,128.1,11343.88
-66.1340164,-64.5299342,-2374153.63,1130891.0,114.28,11348.61
-66.0362483,-64.5953848,-2385452.95,1132931.82,74.59,11340.95
-65.9382111,-64.6605129,-2396784.7,1134976.5,43.83,11349.96
-65.8400339,-64.7253005,-2408135.3,1137019.63,28.39,11352.27
-65.7417492,-64.7892802,-2419492.11,1139079.53,22.06,11352.45
-65.6435752,-64.8531144,-2430845.83,1141117.99,18.19,11356.12
-65.5451181,-64.9166621,-2442234.08,1143160.09,18.87,11355.7
-65.4465924,-64.9797226,-2453630.79,1145204.18,17.67,11360.77
-65.3481326,-65.0421909,-2465019.96,1147248.58,18.14,11363.01
-65.2496331,-65.1043515,-2476418.09,1149286.41,22.51,11362.08
-65.1509572,-65.1659148,-2487833.43,1151336.92,25.69,11362.12
-65.3121602,-61.8290271,-2400444.23,1285541.58,13.96,584.62
-65.3628155,-61.9226595,-2397462.77,1278907.68,23.22,775.11
-65.4119804,-62.0227901,-2394760.82,1272095.33,31.29,990.11
-65.453348,-62.1400346,-2393204.16,1264996.16,34.81,1083.21
-65.1792866,-62.4574488,-2427792.6,1266121.34,156.27,2072.52
-65.1643015,-62.3009132,-2425833.12,1273541.54,108.04,1999.63
-65.1540999,-62.1406508,-2423287.04,1280863.98,66.79,1785.65
-65.1442969,-61.9803009,-2420677.01,1288164.55,71.38,1570.34
-65.3039213,-62.0395513,-2405978.62,1277151.91,5.67,508.79
-65.3184244,-62.1743994,-2407520.06,1270716.4,-7.09,529.6
-65.3328887,-62.3116373,-2409101.26,1264182.32,-16.92,512.96
-65.3466531,-62.4508513,-2410778.94,1257601.64,-20.35,582.76
-65.3699895,-62.5780505,-2411211.11,1251025.26,-29.54,685.61
-65.3980739,-62.6980234,-2410989.83,1244509.98,-8.92,805.76
-66.4856245,-63.5042817,-2317894.74,1155443.42,-24.39,1180.87
-66.5388606,-63.6162556,-2314751.53,1148234.2,-18.48,1195.38
-66.5888559,-63.7286095,-2311926.35,1141189.13,-15.71,1193.32
-66.6355121,-63.8398805,-2309400.93,1134370.17,-20.78,1190.92
-66.6795491,-63.9486577,-2307075.57,1127796.2,-22.74,1192.28
-66.7212608,-64.0555031,-2304932.92,1121428.24,3.36,1192.01
-66.5514741,-63.9949131,-2321006.67,1132285.69,1.03,610.06
-66.5030017,-63.9165723,-2324382.73,1137869.81,5.35,544.3
-66.4547575,-63.8391711,-2327744.25,1143416.12,-19.93,548.21
-66.4096501,-63.7680649,-2330903.54,1148560.92,-29.06,480.01
-66.362931,-63.6939789,-2334157.94,1153917.93,21.81,912.74
-66.0401373,-62.1982629,-2335590.17,1231507.5,14.72,481.1
-65.9863049,-62.2419224,-2341928.25,1232569.65,6.31,532.07
-65.931826,-62.2897517,-2348425.03,1233486.59,-12.38,591.1
-65.8738107,-62.3362555,-2355252.71,1234634.8,-14.87,581.86
-65.8165423,-62.3811811,-2361975.91,1235799.16,3.99,676.35
-65.4519409,-62.1496527,-2393557.8,1264669.07,27.86,480.11
-65.4674766,-62.2855092,-2394987.53,1258169.35,26.94,539.97
-65.4772901,-62.4231377,-2397014.79,1251896.77,38.33,820.57
-65.4885416,-62.5713005,-2399109.8,1245105.4,47.57,887.78
-65.5488799,-62.2554482,-2386144.95,1255121.9,100.75,1041.24
-65.4956304,-62.2406129,-2391171.18,1258556.26,76.53,939.8
-65.4404635,-62.2272954,-2396422.98,1262031.87,49.26,899.71
-65.3845802,-62.2110082,-2401680.83,1265673.01,56.66,1152.27
-65.3246025,-62.1964215,-2407387.22,1269463.45,15.14,635.9
-65.2681526,-62.1787662,-2412670.31,1273199.66,65.29,998.0
-65.6357802,-63.8475587,-2411239.86,1183992.05,51.52,2308.74
-65.6880586,-63.927263,-2407554.48,1178028.58,100.52,2309.46
-65.7410946,-64.008995,-2403822.39,1171955.4,122.27,2310.23
-65.7950887,-64.0913016,-2399992.85,1165824.21,109.0,2309.73
-65.8489981,-64.1732631,-2396153.4,1159725.59,101.88,2383.65
-65.9013795,-64.2537806,-2392429.5,1153776.42,137.22,2463.51
-65.9529321,-64.3344056,-2388781.49,1147876.72,81.48,2504.9
-66.0834259,-64.5946347,-2380607.9,1130668.94,83.07,2346.82
-66.1184643,-64.7168814,-2379424.42,1123891.18,143.1,2348.16
-66.1535104,-64.8411132,-2378261.23,1117041.06,120.62,2348.32
-66.1879489,-64.9697396,-2377227.51,1110048.29,16.23,1814.1
-66.2261417,-65.1105018,-2376022.63,1102383.69,-0.66,1327.82
-66.2613005,-65.2408378,-2374907.8,1095308.01,28.71,1284.89
-66.2957416,-65.3627455,-2373687.31,1088626.38,9.92,1236.09
-66.3339967,-65.166301,-2366009.39,1094938.98,44.29,2320.35
-66.2828804,-65.0475572,-2368983.41,1102282.14,50.24,2238.12
-66.2352592,-64.9280366,-2371564.44,1109507.16,72.23,2239.86
-66.1893441,-64.8133723,-2374046.16,1116464.63,140.44,2396.37
-66.1456307,-64.7041876,-2376392.16,1123102.94,146.74,2498.02
-66.10331,-64.5986454,-2378651.41,1129535.65,144.14,2480.72
-66.0604594,-64.4921062,-2380930.09,1136048.08,91.62,2486.8
-66.0157056,-64.3809397,-2383295.69,1142858.96,127.9,2490.32
-65.9692967,-64.2662791,-2385743.47,1149910.61,112.59,2537.54
-65.9213834,-64.1483958,-2388261.78,1157185.71,175.14,2576.47
-65.8722683,-64.0282479,-2390837.59,1164630.63,160.68,2567.32
-65.3484246,-62.4524556,-2410635.67,1257441.04,-31.77,493.96
-65.3327857,-62.3232532,-2409367.87,1263699.32,-22.42,411.64
-65.3210873,-62.1886116,-2407567.51,1269977.98,-11.36,336.91
-65.3055935,-62.0553863,-2406163.6,1276397.85,1.25,305.77
-65.2925003,-61.9218985,-2404496.32,1282700.7,5.66,324.86
-64.6491549,-62.5583832,-2483569.69,1289649.75,37.92,5959.35
-65.201821,-65.4222697,-2487700.2,1137788.69,28.94,9702.6
-65.300225,-65.3710111,-2476512.63,1135352.0,28.49,9701.96
-65.3989965,-65.3203107,-2465308.2,1132856.45,24.33,9699.06
-65.4980202,-65.2687703,-2454071.24,1130367.66,20.32,9697.09
-65.5971773,-65.2165787,-2442817.88,1127882.69,20.88,9695.14
-65.6964953,-65.1637676,-2431546.04,1125398.49,20.64,9689.42
-65.796071,-65.1104117,-2420247.34,1122906.89,20.61,9688.33
-65.8958257,-65.0566016,-2408931.79,1120407.47,26.89,9686.98
-65.995498,-65.0022916,-2397625.46,1117914.37,45.08,9687.85
-66.0951263,-64.9553336,-2386477.31,1115098.45,67.75,9679.06
-66.1943037,-64.9079761,-2375377.52,1112304.93,83.03,9677.43
-66.2930431,-64.8606406,-2364332.89,1109515.67,107.31,9675.24
-66.3908114,-64.8137156,-2353405.45,1106740.51,130.93,9672.83
-66.4874141,-64.7671649,-2342614.12,1103990.75,141.01,9667.32
-66.5830073,-64.7196964,-2331917.79,1101311.89,134.26,9661.47
-66.6776278,-64.6725287,-2321335.98,1098652.49,115.0,9657.96
-66.7718535,-64.6256868,-2310809.87,1095983.91,74.55,9654.21
-66.8658101,-64.5783611,-2300311.05,1093332.82,38.34,9649.39
-66.9594919,-64.5308182,-2289845.19,1090688.65,17.03,9644.97
-67.0529895,-64.4831258,-2279404.32,1088044.24,10.21,9640.2
-67.1469821,-64.4343196,-2268900.96,1085404.65,13.8,9634.77
-67.241657,-64.3853951,-2258335.13,1082720.79,19.43,9636.63
-67.3369464,-64.3357486,-2247702.51,1080019.45,21.3,9633.4
-67.4329084,-64.2851033,-2236992.25,1077308.08,16.17,9632.61
-67.5294318,-64.2339763,-2226225.64,1074571.33,15.04,9629.07
-67.6262048,-64.1821667,-2215430.76,1071831.9,15.49,9627.78
-67.7228322,-64.1303472,-2204660.4,1069082.9,17.71,9623.74
-67.8191907,-64.0773635,-2193905.54,1066374.64,15.86,9621.47
-67.9154225,-64.0229688,-2183147.32,1063708.93,12.66,9545.99
-68.0125838,-63.9628165,-2172198.55,1061197.62,6.57,9105.15
-68.1102691,-63.9263052,-2161644.25,1057748.25,9.39,8373.38
-68.2084303,-63.8895552,-2151045.89,1054272.79,16.33,7701.94
-68.3027023,-63.8253656,-2140345.17,1052003.66,15.45,7212.89
-68.3922793,-63.7640486,-2130181.33,1049839.93,18.11,6707.29
-68.4802213,-63.69448,-2120041.05,1048043.7,30.45,6133.6
-68.5662987,-63.6396742,-2110368.04,1045775.01,30.48,5592.5
-68.6536283,-63.6063482,-2100968.71,1042639.8,19.49,4956.72
-68.7384864,-63.5758799,-2091876.64,1039514.44,20.57,4578.92
-68.8193168,-63.5251156,-2082828.39,1037320.21,28.64,4077.56
-68.8977279,-63.4655646,-2073871.99,1035551.16,8.33,3683.39
-68.9712146,-63.3954932,-2065227.83,1034392.25,-18.51,3346.4
-69.0420377,-63.3426836,-2057169.64,1032729.07,-9.47,2985.02
-69.1140912,-63.2945318,-2049078.32,1030824.07,-18.6,2497.96
-69.1872113,-63.2487287,-2040928.62,1028769.5,9.17,1979.98
-69.2628919,-63.2110743,-2032674.83,1026284.86,44.89,1386.24
-69.3391306,-63.1723049,-2024351.19,1023801.86,-8.02,963.74
-69.4102322,-63.1238775,-2016375.08,1021909.1,-5.44,786.59
-69.4719295,-63.0977048,-2009741.11,1019701.09,9.05,879.94
-69.5297661,-63.0651828,-2003383.65,1017905.75,76.39,1385.5
-69.5894278,-63.0265327,-1996738.96,1016224.88,108.37,1725.87
-69.651853,-62.9860236,-1989789.84,1014460.03,99.97,1706.84
-69.7153437,-62.9443888,-1982719.22,1012671.14,70.13,1517.05
-69.7769507,-62.9038357,-1975860.32,1010931.9,73.14,1399.97
-70.1328145,-61.3371207,-1912536.78,1045473.38,-2.36,487.28
-70.0751997,-61.3763783,-1918909.93,1047250.18,-9.03,486.92
-70.0166157,-61.4162177,-1925393.26,1049051.6,-3.64,488.09
-69.9578354,-61.4558468,-1931896.45,1050862.64,7.97,487.43
-69.9003085,-61.494385,-1938260.75,1052635.68,-0.31,486.73
-69.8438373,-61.5321418,-1944511.0,1054371.35,-7.27,486.87
-69.7881802,-61.5691911,-1950672.11,1056080.43,-5.39,487.1
-69.7332277,-61.6053198,-1956750.75,1057776.4,-5.08,486.61
-69.6785852,-61.6413213,-1962800.29,1059453.47,3.62,487.13
-69.6222,-61.6781558,-1969040.87,1061187.82,9.36,488.22
-69.564205,-61.7157666,-1975458.67,1062973.8,11.91,489.55
-69.5061226,-61.7532251,-1981886.47,1064762.25,18.06,586.53
-69.4479799,-61.7905926,-1988322.72,1066549.65,27.97,584.66
-69.389623,-61.8279602,-1994784.33,1068340.98,24.34,584.74
-69.331591,-61.8648928,-2001209.9,1070122.9,24.56,585.35
-69.2751556,-61.9005754,-2007458.28,1071856.99,20.09,584.7
-69.2201813,-61.9351662,-2013545.5,1073545.5,16.6,584.64
-69.1646431,-61.9699236,-2019695.38,1075251.4,10.25,472.38
-69.1057638,-62.0064439,-2026213.15,1077064.35,8.53,475.92
-69.0458224,-62.0436433,-2032853.19,1078901.78,8.11,477.78
-69.1627326,-61.3716519,-2008546.02,1096384.36,20.12,476.38
-69.2201684,-61.4077794,-2003580.02,1092034.41,16.66,476.4
-69.2780119,-61.4443568,-1998578.71,1087654.15,13.87,475.66
-69.3362812,-61.4813289,-1993539.16,1083244.75,14.02,475.38
-69.3949479,-61.5188833,-1988467.58,1078801.41,14.39,475.31
-69.4539961,-61.5569371,-1983363.84,1074328.09,16.44,474.9
-69.5133436,-61.5951517,-1978229.58,1069841.09,12.84,474.46
-69.5728889,-61.6341165,-1973085.73,1065325.62,11.16,474.81
-69.6326043,-61.672981,-1967919.08,1060812.62,10.25,475.62
-69.6924127,-61.7121369,-1962744.48,1056292.77,1.35,474.47
-69.7523318,-61.7513831,-1957556.42,1051772.11,-6.47,473.65
-69.8123701,-61.7910574,-1952360.23,1047238.73,-1.75,472.85
-69.8726149,-61.8312817,-1947149.39,1042684.02,24.6,472.62
-69.9331387,-61.8718434,-1941912.76,1038111.55,-11.92,473.16
-69.9938902,-61.9126442,-1936653.55,1033527.52,-56.76,472.96
-70.0548025,-61.954118,-1931386.08,1028920.94,-38.1,495.76
-70.1152825,-61.9951881,-1926149.53,1024359.38,9.14,610.29
-70.1780246,-62.0379162,-1920714.55,1019632.21,35.99,706.64
-70.2391309,-62.0798944,-1915423.07,1015025.04,22.36,819.76
-70.3016216,-62.1231862,-1910013.31,1010310.58,-6.18,625.14
-70.1806514,-61.8341416,-1916817.06,1026318.17,-18.02,608.33
-70.1198955,-61.8755901,-1923552.03,1028134.51,-28.72,656.38
-70.0582578,-61.9176748,-1930390.18,1029967.22,-42.03,633.88
-69.9996053,-61.957517,-1936897.96,1031709.81,-55.48,485.56
-69.9394465,-61.9978329,-1943567.49,1033507.46,-41.76,490.05
-69.8768482,-62.0397013,-1950510.82,1035371.99,-17.16,490.58
-69.8127582,-62.0822907,-1957619.68,1037281.09,-17.28,491.86
-69.7476876,-62.1253584,-1964839.42,1039215.78,-12.75,492.59
-69.683838,-62.1671318,-1971919.97,1041121.56,-17.01,658.27
-69.6227267,-62.2073511,-1978705.89,1042928.85,-13.07,647.46
-69.5640121,-62.2459095,-1985228.52,1044660.22,-28.42,508.0
-69.5064434,-62.2829364,-1991613.75,1046377.34,-40.63,512.36
-69.4465945,-62.3216222,-1998259.7,1048148.03,-27.75,514.82
-69.3852561,-62.3607365,-2005065.81,1049973.26,-0.99,659.94
-69.3228039,-62.400839,-2012005.29,1051813.43,35.12,730.03
-69.260733,-62.4402076,-2018898.11,1053651.1,35.62,795.3
-69.1978678,-62.4797866,-2025878.47,1055514.14,30.8,793.11
